Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Turbo
3293,1872.0,CHEVROLET,Impala,2018,Sedan,True,Petrol,3.6,71194,6.0,Automatic,Front,4,Left wheel,Silver,12,False
20071,,MITSUBISHI,Outlander,2012,Jeep,False,Petrol,2.0,176352,4.0,Tiptronic,Front,4,Left wheel,White,11,False
24123,639.0,SSANGYONG,Korando,2014,Jeep,True,Diesel,2.0,162169,4.0,Automatic,Front,4,Left wheel,Golden,4,False
2500,,SUBARU,Forester,2001,Universal,False,Petrol,2.0,180000,4.0,Manual,4x4,4,Left wheel,Silver,2,False
251,607.0,TOYOTA,Camry,2019,Sedan,True,Hybrid,2.5,39552,4.0,Automatic,Front,4,Left wheel,Black,12,False
17249,353.0,TOYOTA,Prius,2015,Hatchback,False,Hybrid,1.8,205338,4.0,Automatic,Front,4,Left wheel,Silver,0,False
2352,980.0,TOYOTA,Corolla,2018,Sedan,True,Petrol,1.8,31176,4.0,Automatic,Front,4,Left wheel,Black,12,False
470,1399.0,LEXUS,RX 350,2010,Jeep,True,Petrol,3.5,138070,6.0,Automatic,4x4,4,Left wheel,Black,12,False
1,1202.0,CHEVROLET,Lacetti,2006,Hatchback,False,Petrol,1.6,200000,4.0,Manual,Front,4,Left wheel,Black,2,False
15718,1099.0,SSANGYONG,REXTON,2010,Jeep,True,Diesel,2.7,246600,4.0,Automatic,Front,4,Left wheel,Black,4,False
13291,586.0,TOYOTA,Prius,2012,Sedan,True,Hybrid,1.8,198400,4.0,Automatic,Front,4,Left wheel,Grey,0,False
13172,1296.0,TOYOTA,Camry ჰიბრიდი,2008,Sedan,False,Hybrid,2.4,192000,4.0,Tiptronic,Front,4,Left wheel,Silver,12,False
157,1363.0,LEXUS,GX 460,2012,Jeep,True,Petrol,4.6,189704,8.0,Automatic,4x4,4,Left wheel,Grey,0,False
706,503.0,HONDA,FIT,2012,Jeep,True,Petrol,1.5,277856,4.0,Automatic,Front,4,Left wheel,White,0,False
36065,,JEEP,Grand Cherokee,2011,Jeep,False,Petrol,3.6,103000,6.0,Tiptronic,4x4,4,Left wheel,Black,10,False
21953,,FORD,C-MAX,2015,Hatchback,True,Plug-in Hybrid,2.0,124000,4.0,Tiptronic,Front,4,Left wheel,Grey,12,False
549,810.0,HYUNDAI,Elantra,2016,Sedan,True,Petrol,1.8,47422,4.0,Automatic,Front,4,Left wheel,Black,12,False
23521,,FORD,Transit,1996,Microbus,False,Diesel,2.5,123000,4.0,Manual,Rear,4,Left wheel,White,2,False
17249,,HONDA,FIT,2014,Sedan,False,Hybrid,1.5,127000,4.0,Tiptronic,Front,4,Right-hand drive,Silver,6,False
18817,2505.0,BMW,X5 E70,2008,Jeep,True,Petrol,4.8,272000,8.0,Tiptronic,4x4,4,Left wheel,Black,10,False
941,1024.0,TOYOTA,Camry,2010,Sedan,True,Petrol,2.5,236571,4.0,Automatic,Front,4,Left wheel,Silver,12,False
54568,1360.0,LEXUS,GX 470,2013,Jeep,True,Petrol,4.6,202651,8.0,Automatic,4x4,4,Left wheel,Black,0,False
862,761.0,TOYOTA,Prius,2010,Sedan,True,Hybrid,1.8,421546,4.0,Automatic,Front,4,Left wheel,Silver,12,False
470,530.0,NISSAN,Juke,2013,Sedan,True,Petrol,1.6,108765,4.0,Automatic,4x4,4,Left wheel,Blue,0,False
157,1273.0,LEXUS,RX 350,2015,Jeep,True,Petrol,3.5,290235,6.0,Automatic,4x4,4,Left wheel,White,12,False
12544,,FORD,Transit,2001,Microbus,False,Diesel,2.0,149000,4.0,Manual,Front,4,Left wheel,Black,12,True
1254,1055.0,TOYOTA,Highlander,2013,Jeep,True,Petrol,3.5,202861,6.0,Automatic,4x4,4,Left wheel,Silver,12,False
10976,,HONDA,CR-Z,2011,Sedan,False,Hybrid,1.5,170000,4.0,Automatic,Front,2,Left wheel,Black,4,False
5959,394.0,TOYOTA,Camry,2014,Sedan,True,Hybrid,2.5,0,4.0,Automatic,Front,4,Left wheel,Black,12,False
6586,1190.0,TOYOTA,Tacoma,2014,Sedan,True,Petrol,4.0,0,6.0,Automatic,Rear,4,Left wheel,Silver,12,False
26657,1399.0,LEXUS,RX 450,2010,Jeep,False,Hybrid,3.5,0,6.0,Automatic,4x4,4,Left wheel,Black,0,False
50,,TOYOTA,Prius,2009,Hatchback,True,Hybrid,1.5,170000,4.0,Automatic,Front,4,Left wheel,Black,0,False
35124,,MERCEDES-BENZ,ML 350,2009,Jeep,True,Diesel,3.0,197277,6.0,Automatic,4x4,4,Left wheel,Grey,10,True
18189,,TOYOTA,Prius,2013,Hatchback,False,Hybrid,1.5,42000,4.0,Automatic,Front,4,Left wheel,White,8,False
1568,1172.0,MERCEDES-BENZ,E 350,2011,Coupe,True,Diesel,3.5,226251,6.0,Automatic,Rear,2,Left wheel,Black,12,False
941,753.0,HYUNDAI,Sonata,2012,Sedan,True,Petrol,2.4,181131,4.0,Automatic,Front,4,Left wheel,Silver,12,False
63976,,MERCEDES-BENZ,ML 350,2015,Jeep,True,Petrol,3.5,39300,6.0,Tiptronic,4x4,4,Left wheel,Black,12,False
627,642.0,SUZUKI,SX4,2012,Sedan,True,Petrol,2.0,267184,4.0,Automatic,4x4,4,Left wheel,Black,0,False
15367,765.0,CHEVROLET,Malibu,2015,Sedan,True,LPG,2.0,33034,4.0,Automatic,Front,4,Left wheel,Black,4,False
62992,1079.0,HYUNDAI,Sonata,2018,Sedan,True,Petrol,2.0,72913,4.0,Automatic,Front,4,Left wheel,Black,4,False
12544,640.0,FORD,Focus,2013,Hatchback,False,Petrol,2.0,215626,4.0,Manual,Front,4,Left wheel,Silver,12,False
23536,836.0,HYUNDAI,Santa FE,2010,Jeep,True,Diesel,2.0,198474,4.0,Automatic,Front,4,Left wheel,Silver,4,False
37984,730.0,SSANGYONG,Actyon,2016,Jeep,True,Diesel,1.6,89298,4.0,Automatic,Front,4,Left wheel,White,4,False
47,1493.0,LEXUS,RX 350,2016,Jeep,True,Petrol,3.5,65981,6.0,Automatic,Front,4,Left wheel,Black,12,False
17876,,TOYOTA,Prius,2010,Sedan,True,Hybrid,1.8,310400,4.0,Variator,Front,4,Left wheel,White,6,False
30734,1053.0,MERCEDES-BENZ,E 350,2014,Sedan,True,Diesel,3.5,200179,6.0,Automatic,4x4,4,Left wheel,Black,12,False
8154,,MITSUBISHI,Airtrek,2003,Jeep,False,CNG,2.4,14529,4.0,Tiptronic,4x4,4,Right-hand drive,Black,2,False
3450,271.0,TOYOTA,Prius,2014,Hatchback,True,Hybrid,1.5,96072,4.0,Automatic,Front,4,Left wheel,Blue,12,False
470,2225.0,LEXUS,GX 460,2017,Jeep,True,Petrol,4.6,69918,8.0,Automatic,4x4,4,Left wheel,White,0,False
1725,1324.0,TOYOTA,Highlander,2010,Sedan,True,Hybrid,3.3,226198,6.0,Automatic,4x4,4,Left wheel,Green,12,False
47042,1327.0,TOYOTA,RAV 4,2018,Jeep,False,Petrol,2.5,15000,4.0,Automatic,Front,4,Left wheel,Black,2,False
1803,831.0,HONDA,Cr-v,2011,Jeep,True,Petrol,2.4,244067,4.0,Automatic,Front,4,Left wheel,Silver,12,False
1882,738.0,CHEVROLET,Cruze,2017,Sedan,True,Petrol,1.4,119352,4.0,Automatic,Front,4,Left wheel,Black,12,False
314,639.0,FORD,Focus,2014,Sedan,True,Petrol,2.0,142330,4.0,Automatic,Front,4,Left wheel,Black,12,False
25299,836.0,HYUNDAI,Tucson,2010,Jeep,True,Diesel,2.0,111200,4.0,Automatic,Front,4,Left wheel,Silver,4,False
20385,,HONDA,Crosstour,2010,Jeep,True,Petrol,3.5,176000,6.0,Automatic,4x4,4,Left wheel,Black,8,False
5959,,BMW,316,1995,Sedan,True,Petrol,1.6,294000,4.0,Manual,Rear,4,Left wheel,Black,4,False
39201,456.0,TOYOTA,Camry SE HIBRYD,2015,Sedan,True,Hybrid,2.5,40899,4.0,Automatic,Front,4,Left wheel,Black,4,False
314,753.0,HYUNDAI,Tucson,2012,Jeep,True,Petrol,2.4,177080,4.0,Automatic,Front,4,Left wheel,Silver,0,False
50,,TOYOTA,Prius,2009,Hatchback,True,Hybrid,1.5,200000,4.0,Automatic,Front,4,Left wheel,Black,10,False
7527,1714.0,MERCEDES-BENZ,GLE 350,2017,Jeep,True,Petrol,3.5,55403,6.0,Automatic,Rear,4,Left wheel,Black,0,False
13485,2467.0,BMW,330,2005,Sedan,True,LPG,3.0,150000,6.0,Tiptronic,Rear,4,Left wheel,Black,8,False
16932,,TOYOTA,Prius,2010,Sedan,False,Hybrid,1.8,376000,4.0,Automatic,Front,4,Left wheel,White,8,False
3763,879.0,FORD,Fiesta,2019,Sedan,True,Petrol,1.6,47736,4.0,Automatic,Front,4,Left wheel,Grey,12,False
6272,,OPEL,Combo,2000,Goods wagon,False,Petrol,1.6,23000,4.0,Manual,Front,5,Left wheel,Red,2,False
20385,,MERCEDES-BENZ,ML 350,2006,Jeep,True,Petrol,3.5,176000,6.0,Automatic,4x4,4,Left wheel,Golden,8,False
25889,642.0,SSANGYONG,REXTON,2012,Jeep,True,Diesel,2.0,144464,4.0,Automatic,Front,4,Left wheel,Silver,4,False
11290,690.0,LEXUS,RX 450,2016,Jeep,True,Hybrid,3.5,59858,6.0,Automatic,Front,4,Left wheel,Silver,12,False
20385,862.0,TOYOTA,Camry,2011,Sedan,True,Petrol,2.5,180000,4.0,Automatic,Front,4,Left wheel,Grey,8,False
7213,,MERCEDES-BENZ,E 290,1996,Sedan,False,Diesel,2.9,150000,5.0,Automatic,Rear,4,Left wheel,Blue,4,True
40456,639.0,BMW,428 i,2014,Coupe,True,Petrol,2.0,112000,4.0,Tiptronic,Rear,2,Left wheel,Black,12,True
13485,,TOYOTA,Prius,2009,Sedan,False,Hybrid,1.8,0,4.0,Automatic,Front,4,Left wheel,White,12,False
27911,,CHEVROLET,Volt,2015,Hatchback,False,Plug-in Hybrid,1.4,65000,4.0,Automatic,Front,4,Left wheel,White,12,False
32929,1249.0,TOYOTA,Camry,2017,Sedan,True,Petrol,2.5,82000,4.0,Tiptronic,Front,4,Left wheel,Silver,0,False
706,490.0,HONDA,Insight,2011,Hatchback,True,Hybrid,1.3,288704,4.0,Automatic,Front,4,Left wheel,White,0,False
188,308.0,TOYOTA,Prius,2014,Hatchback,True,Hybrid,1.8,140414,4.0,Automatic,Front,4,Left wheel,White,12,False
10932,447.0,HONDA,FIT,2013,Universal,True,Hybrid,1.3,147813,4.0,Automatic,Front,4,Left wheel,Brown,4,False
21012,,NISSAN,Juke Turbo,2012,Jeep,False,Petrol,1.6,114483,4.0,Tiptronic,4x4,4,Left wheel,Blue,8,True
25889,528.0,HYUNDAI,Elantra,2014,Sedan,True,Petrol,1.6,70835,4.0,Automatic,Front,4,Left wheel,Silver,4,False
39829,919.0,BMW,X3,2012,Jeep,True,Petrol,3.0,160000,6.0,Tiptronic,4x4,4,Left wheel,White,12,True
17876,,HONDA,Civic,2013,Sedan,True,Hybrid,1.5,93700,4.0,Automatic,Front,4,Left wheel,Grey,6,False
14583,919.0,BMW,X5,2012,Jeep,True,Diesel,3.0,229966,6.0,Automatic,4x4,4,Left wheel,Black,0,False
3136,831.0,HYUNDAI,Sonata,2011,Sedan,True,Petrol,2.4,262690,4.0,Automatic,Front,4,Left wheel,Blue,12,False
9000,474.0,CHEVROLET,Cruze,2013,Sedan,False,Petrol,1.4,89000,4.0,Tiptronic,Front,4,Left wheel,Black,8,False
6899,,NISSAN,Skyline,2002,Sedan,True,Petrol,3.5,153000,6.0,Variator,Rear,4,Right-hand drive,Black,2,False
52959,1533.0,CHEVROLET,Impala,2016,Sedan,True,Petrol,3.6,77158,4.0,Automatic,Front,4,Left wheel,Black,4,False
20610,966.0,HYUNDAI,Genesis,2009,Coupe,True,Petrol,2.0,79482,4.0,Automatic,Front,4,Left wheel,Black,4,False
15681,,MOSKVICH,400,1953,Hatchback,False,Petrol,1.0,250000,4.0,Manual,Rear,4,Left wheel,Beige,0,False
9408,917.0,BMW,X5,2013,Jeep,True,Diesel,3.0,88829,6.0,Automatic,4x4,4,Left wheel,Black,12,False
6899,,BMW,318,1995,Sedan,False,Petrol,1.8,18000,4.0,Automatic,Rear,4,Left wheel,Silver,4,False
7840,,MERCEDES-BENZ,E 320,2002,Sedan,True,Diesel,3.2,0,8.0,Tiptronic,Rear,4,Left wheel,Blue,6,True
39044,870.0,KIA,Optima,2017,Sedan,True,Diesel,1.7,30098,4.0,Automatic,Front,4,Left wheel,White,4,False
23521,1018.0,BMW,535,2011,Sedan,True,Petrol,3.0,249600,6.0,Automatic,Rear,4,Left wheel,Grey,12,False
549,562.0,CHEVROLET,Cruze,2015,Sedan,True,Petrol,1.4,68235,4.0,Automatic,Front,4,Left wheel,Red,12,False
170,,FORD,Transit,2006,Microbus,False,Diesel,2.4,110000,4.0,Manual,Rear,2,Right-hand drive,White,0,False
22200,879.0,FORD,Fiesta,2019,Sedan,False,Petrol,1.6,8200,4.0,Tiptronic,Front,4,Left wheel,Black,10,False
251,607.0,TOYOTA,Camry,2019,Jeep,True,Hybrid,2.5,56834,4.0,Automatic,Front,4,Left wheel,Black,12,False
941,1850.0,LEXUS,RX 400,2008,Jeep,True,Hybrid,3.5,364523,6.0,Automatic,4x4,4,Left wheel,Black,12,False
2587,753.0,KIA,Optima,2012,Sedan,True,Petrol,2.4,125442,4.0,Automatic,Front,4,Left wheel,Grey,12,False
18503,650.0,VOLKSWAGEN,Jetta,2016,Sedan,False,Petrol,1.4,79000,4.0,Tiptronic,Front,4,Left wheel,White,6,True
28909,640.0,HYUNDAI,Santa FE,2013,Jeep,True,Diesel,2.0,235300,4.0,Automatic,Front,4,Left wheel,Silver,4,False
94083,,TOYOTA,Land Cruiser,2012,Jeep,True,Diesel,4.6,195000,8.0,Tiptronic,4x4,5,Left wheel,Black,12,True
36802,697.0,HONDA,Civic,2015,Sedan,True,Petrol,1.8,66753,4.0,Automatic,Front,4,Left wheel,Grey,4,False
470,781.0,CHEVROLET,Cruze,2018,Goods wagon,True,Petrol,1.4,87568,4.0,Automatic,Front,4,Left wheel,White,12,False
27259,833.0,CHEVROLET,Captiva,2015,Jeep,True,Diesel,2.2,50488,4.0,Automatic,Front,4,Left wheel,Silver,4,False
21326,,TOYOTA,Prius,2012,Sedan,True,Hybrid,1.8,128000,4.0,Automatic,Front,4,Left wheel,Red,6,False
9565,1304.0,BMW,X5,2013,Jeep,True,Petrol,4.4,125538,8.0,Automatic,4x4,4,Left wheel,Grey,12,False
470,1018.0,MERCEDES-BENZ,ML 350,2011,Jeep,True,Diesel,3.0,275862,6.0,Automatic,4x4,4,Left wheel,Silver,12,False
10976,,TOYOTA,Prius,2007,Sedan,False,Hybrid,1.5,297600,4.0,Automatic,Front,4,Left wheel,Grey,8,False
5018,779.0,TOYOTA,Camry,2013,Sedan,True,Hybrid,2.5,190549,4.0,Automatic,Front,4,Left wheel,Black,12,False
16308,1811.0,LEXUS,GX 470,2010,Jeep,True,Petrol,4.6,357246,8.0,Automatic,4x4,4,Left wheel,Grey,0,False
30351,770.0,HYUNDAI,i40,2016,Sedan,True,Diesel,1.7,151511,4.0,Automatic,Front,4,Left wheel,White,4,False
47201,930.0,HYUNDAI,Tucson,2018,Jeep,True,Diesel,1.7,85610,4.0,Automatic,Front,4,Left wheel,White,4,False
20,,HONDA,FIT,2003,Hatchback,False,Petrol,1.3,157000,4.0,Automatic,Front,4,Right-hand drive,Red,4,False
9408,586.0,NISSAN,Versa s,2012,Hatchback,False,Petrol,1.8,120000,4.0,Automatic,Front,4,Left wheel,Grey,4,False
32302,1249.0,TOYOTA,Camry,2017,Sedan,True,Petrol,2.5,48600,4.0,Tiptronic,Front,4,Left wheel,Black,12,False
14113,,MERCEDES-BENZ,C 200,2006,Sedan,True,Petrol,2.0,142431,4.0,Tiptronic,Rear,4,Left wheel,Black,6,False
15681,,FORD,Fiesta,2016,Sedan,False,Petrol,1.6,64163,4.0,Manual,Front,4,Left wheel,White,6,False
9408,574.0,OPEL,Combo,2010,Goods wagon,False,Diesel,1.3,224000,4.0,Manual,Front,4,Left wheel,White,4,True
125,697.0,HYUNDAI,Elantra,2015,Sedan,True,Petrol,1.8,68811,4.0,Automatic,Front,4,Left wheel,Black,12,False
30784,777.0,HYUNDAI,H1,2014,Minivan,True,Diesel,2.5,136711,4.0,Automatic,Front,4,Left wheel,Silver,4,False
706,1646.0,LEXUS,GX 460,2015,Jeep,True,Petrol,4.6,102907,8.0,Automatic,4x4,4,Left wheel,Black,0,False
15994,1172.0,MERCEDES-BENZ,E 350,2011,Coupe,True,Diesel,3.5,170429,6.0,Automatic,Rear,2,Left wheel,Silver,12,False
3136,,VOLKSWAGEN,Golf,1996,Hatchback,False,Petrol,1.6,220000,1.0,Manual,Front,4,Left wheel,Black,0,False
14113,586.0,TOYOTA,Prius,2012,Hatchback,True,Hybrid,1.8,156446,4.0,Automatic,Front,4,Left wheel,Black,0,False
10036,843.0,TOYOTA,Prius,2008,Hatchback,False,Hybrid,1.5,132800,4.0,Variator,Front,4,Left wheel,Green,8,False
26324,640.0,CHEVROLET,Orlando,2013,Jeep,True,Diesel,2.0,132969,4.0,Automatic,Front,4,Left wheel,Grey,4,False
16935,353.0,LEXUS,CT 200h,2015,Hatchback,True,Hybrid,1.8,94949,4.0,Automatic,Front,4,Left wheel,White,0,False
30583,777.0,HYUNDAI,H1,2014,Minivan,True,Diesel,2.5,120309,4.0,Automatic,Front,4,Left wheel,Black,4,False
22580,777.0,TOYOTA,Camry,2014,Sedan,False,Petrol,2.5,48000,6.0,Tiptronic,Front,4,Left wheel,Black,12,False
8938,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,True,Diesel,3.5,256914,6.0,Automatic,4x4,4,Left wheel,Grey,12,False
11604,586.0,TOYOTA,Prius,2012,Hatchback,True,Hybrid,1.8,0,4.0,Variator,Front,4,Left wheel,Black,10,False
29166,,MERCEDES-BENZ,C 250,2013,Sedan,True,Petrol,1.8,57956,4.0,Tiptronic,Rear,4,Left wheel,Grey,8,True
7213,7536.0,MITSUBISHI,Pajero,2000,Jeep,True,CNG,3.2,210000,6.0,Automatic,4x4,4,Right-hand drive,Black,2,False
23207,629.0,NISSAN,Juke,2015,Jeep,True,Petrol,1.6,74000,4.0,Tiptronic,4x4,4,Left wheel,Silver,10,True
16320,595.0,HONDA,FIT,2015,Hatchback,True,Petrol,1.5,111774,4.0,Automatic,Front,4,Left wheel,Silver,4,False
6272,,MERCEDES-BENZ,E 320,1999,Sedan,True,CNG,3.2,205000,6.0,Automatic,Rear,4,Left wheel,Silver,6,False
8781,333.0,SUBARU,XV,2014,Jeep,True,Hybrid,2.0,270472,4.0,Automatic,4x4,4,Left wheel,White,0,False
9252,765.0,HYUNDAI,Sonata,2015,Sedan,True,LPG,2.0,498815,4.0,Automatic,Front,4,Left wheel,Orange,4,False
8500,1111.0,TOYOTA,Vitz,2012,Hatchback,False,Petrol,1.3,92000,4.0,Variator,4x4,4,Right-hand drive,White,2,False
46101,607.0,TOYOTA,RAV 4,2019,Jeep,True,Hybrid,2.5,20955,4.0,Automatic,4x4,4,Left wheel,White,12,False
3293,761.0,TOYOTA,Prius,2010,Hatchback,True,Hybrid,1.8,159382,4.0,Automatic,Front,4,Left wheel,White,12,False
4077,640.0,FORD,Fusion,2013,Sedan,True,Hybrid,2.0,320554,4.0,Automatic,Front,4,Left wheel,White,0,False
8938,,NISSAN,Tiida,2005,Hatchback,False,LPG,1.5,158000,4.0,Variator,Front,4,Right-hand drive,White,2,False
19121,531.0,HYUNDAI,Elantra,2012,Sedan,True,Petrol,1.6,112243,4.0,Automatic,Front,4,Left wheel,White,4,False
41221,891.0,HYUNDAI,Santa FE,2016,Jeep,True,Diesel,2.0,163401,4.0,Automatic,Front,4,Left wheel,Blue,4,False
784,394.0,TOYOTA,Camry,2014,Sedan,True,Hybrid,2.5,102397,4.0,Automatic,Front,4,Left wheel,Black,12,False
39201,833.0,MERCEDES-BENZ,Sprinter,2015,Microbus,False,Diesel,2.2,280000,4.0,Manual,Rear,4,Left wheel,White,2,True
9252,1267.0,TOYOTA,Aqua,2013,Hatchback,False,Hybrid,1.5,111000,4.0,Variator,Front,4,Right-hand drive,Silver,8,False
24775,,LEXUS,GX 470,2004,Jeep,True,Petrol,4.7,200000,8.0,Automatic,4x4,4,Left wheel,Sky blue,10,False
392,1053.0,MERCEDES-BENZ,E 350,2014,Sedan,True,Diesel,3.5,29675,6.0,Automatic,4x4,4,Left wheel,Black,12,False
862,2455.0,LEXUS,GX 470,2008,Jeep,True,Petrol,4.7,263190,8.0,Automatic,4x4,4,Left wheel,White,0,False
12544,,BMW,320,2001,Sedan,False,Petrol,2.2,115000,4.0,Automatic,Front,4,Right-hand drive,Black,4,False
9408,,HONDA,Legend FULL,2005,Sedan,True,Petrol,3.5,160000,6.0,Automatic,4x4,4,Right-hand drive,Blue,7,False
16383,502.0,TOYOTA,Aqua,2013,Sedan,True,Petrol,1.5,99600,4.0,Automatic,Front,4,Left wheel,Yellow,4,False
314,862.0,TOYOTA,Camry,2011,Sedan,True,Petrol,2.5,211810,4.0,Automatic,Front,4,Left wheel,Red,12,False
9722,765.0,HYUNDAI,Sonata,2015,Sedan,True,LPG,2.0,379354,4.0,Automatic,Front,4,Left wheel,Orange,4,False
94083,1104.0,BMW,X5 M,2015,Jeep,True,Diesel,3.0,95000,6.0,Tiptronic,4x4,4,Left wheel,Black,12,True
14113,,TOYOTA,Aqua,2012,Hatchback,False,Hybrid,1.5,144000,4.0,Variator,Front,4,Right-hand drive,Silver,8,False
18033,765.0,CHEVROLET,Malibu,2015,Sedan,True,Diesel,2.0,33300,4.0,Automatic,Front,4,Left wheel,Black,4,False
22800,781.0,TOYOTA,Camry,2012,Sedan,True,Hybrid,2.5,98000,4.0,Automatic,Front,4,Left wheel,White,8,False
57108,833.0,HYUNDAI,Santa FE,2015,Jeep,True,Diesel,2.2,94595,4.0,Automatic,Front,4,Left wheel,White,4,False
18817,609.0,TOYOTA,Camry,2018,Sedan,True,Hybrid,2.5,35058,4.0,Automatic,Front,4,Left wheel,White,12,False
5018,502.0,HONDA,Civic,2013,Sedan,True,Hybrid,1.5,118240,4.0,Automatic,Front,4,Left wheel,White,0,False
7213,,BMW,525,2000,Sedan,True,Petrol,2.5,190000,6.0,Tiptronic,Rear,4,Left wheel,Green,4,False
12231,843.0,TOYOTA,Prius,2008,Sedan,False,Hybrid,1.5,17000,4.0,Variator,Front,4,Left wheel,Red,8,False
4234,,UAZ,31514,1985,Jeep,False,Petrol,2.4,1500,4.0,Manual,4x4,4,Left wheel,Beige,0,False
13956,603.0,LEXUS,RX 450,2015,Jeep,True,Hybrid,3.5,143619,6.0,Automatic,4x4,4,Left wheel,Black,12,False
2430,900.0,HONDA,Accord,2015,Coupe,True,Petrol,2.4,78475,4.0,Automatic,Front,2,Left wheel,Blue,12,False
78403,,BMW,650 450 HP,2012,Sedan,True,Petrol,4.4,105000,8.0,Tiptronic,Rear,4,Left wheel,White,12,True
15367,765.0,HYUNDAI,Sonata,2015,Sedan,True,LPG,2.0,338110,4.0,Automatic,Front,4,Left wheel,Silver,4,False
14740,761.0,TOYOTA,Prius,2010,Sedan,False,Hybrid,1.8,138160,4.0,Automatic,Front,4,Left wheel,Black,8,False
4077,753.0,HYUNDAI,Sonata,2012,Sedan,True,Hybrid,2.4,259934,4.0,Automatic,Front,4,Left wheel,Red,0,False
4861,761.0,TOYOTA,Prius,2010,Hatchback,True,Hybrid,1.8,421546,4.0,Automatic,Front,4,Left wheel,Silver,12,False
21012,,MERCEDES-BENZ,200,2008,Sedan,False,Diesel,2.2,181000,4.0,Manual,Rear,4,Left wheel,Black,8,True
627,836.0,TOYOTA,Tacoma,2012,Sedan,True,Petrol,2.7,394069,4.0,Automatic,Rear,4,Left wheel,Black,12,False
470,1018.0,BMW,X5,2011,Jeep,True,Diesel,3.0,282280,6.0,Automatic,4x4,4,Left wheel,White,12,False
19130,1292.0,MERCEDES-BENZ,GLE 350,2016,Jeep,True,Petrol,3.0,49499,6.0,Automatic,4x4,4,Left wheel,Silver,0,False
11917,779.0,TOYOTA,RAV 4,2013,Jeep,True,Petrol,2.5,110019,4.0,Automatic,Front,4,Left wheel,Grey,12,False
17876,,TOYOTA,Prius,2011,Sedan,False,Hybrid,1.8,196000,4.0,Automatic,Front,4,Left wheel,Grey,1,False
28830,707.0,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,83662,4.0,Automatic,Front,4,Left wheel,Silver,4,False
26657,777.0,TOYOTA,Camry,2014,Sedan,True,Petrol,2.5,117526,4.0,Tiptronic,Front,4,Left wheel,Black,10,False
17249,,MERCEDES-BENZ,E 220,2007,Sedan,False,Diesel,2.2,0,4.0,Automatic,Rear,4,Left wheel,Black,0,True
61154,,MERCEDES-BENZ,CLS 55 AMG,2013,Coupe,True,Petrol,4.7,136000,8.0,Tiptronic,Front,4,Left wheel,Black,16,True
15872,531.0,CHEVROLET,Orlando,2012,Jeep,True,Diesel,1.6,255677,4.0,Automatic,Front,4,Left wheel,Silver,4,False
10000,,MERCEDES-BENZ,ML 320,1999,Jeep,True,CNG,3.5,0,6.0,Automatic,4x4,4,Left wheel,Black,2,False
7840,,HONDA,FIT,2004,Hatchback,False,Petrol,1.3,177000,4.0,Automatic,Front,4,Right-hand drive,Blue,8,False
5900,1236.0,TOYOTA,Vitz,2011,Hatchback,False,Petrol,1.3,165000,4.0,Automatic,4x4,4,Right-hand drive,Silver,4,False
51118,1292.0,MERCEDES-BENZ,E 400,2016,Sedan,True,Petrol,3.0,46000,8.0,Tiptronic,Rear,2,Left wheel,Black,12,False
24148,,TOYOTA,Prius,2016,Sedan,False,Hybrid,1.8,92000,4.0,Automatic,Front,4,Left wheel,White,12,False
29793,,MERCEDES-BENZ,220,2001,Sedan,True,Diesel,2.2,300000,4.0,Tiptronic,Rear,4,Left wheel,White,6,True
19184,308.0,TOYOTA,Aqua,2015,Hatchback,True,Hybrid,1.5,97500,4.0,Automatic,Front,4,Left wheel,White,4,False
9408,,TOYOTA,VOXY,2002,Minivan,False,Petrol,2.0,11111,4.0,Automatic,Front,4,Right-hand drive,Black,4,False
35124,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,True,Petrol,3.5,129000,6.0,Tiptronic,Rear,4,Left wheel,Black,12,False
12544,574.0,HONDA,Insight,2010,Hatchback,False,Hybrid,1.3,111867,4.0,Automatic,Front,4,Left wheel,Silver,0,False
17619,707.0,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,185989,4.0,Automatic,Front,4,Left wheel,Silver,4,False
26971,,TOYOTA,Prius,2015,Hatchback,True,Plug-in Hybrid,1.8,87000,4.0,Automatic,Front,4,Left wheel,Silver,12,False
14454,583.0,HYUNDAI,Elantra,2011,Sedan,True,Petrol,1.6,140000,4.0,Automatic,Front,4,Left wheel,Silver,4,False
941,831.0,KIA,Sorento,2011,Jeep,True,Petrol,2.4,0,4.0,Automatic,4x4,4,Left wheel,Silver,12,False
10349,,MITSUBISHI,Pajero,1997,Jeep,False,LPG,2.7,219000,4.0,Automatic,4x4,2,Right-hand drive,Blue,2,False
125,1324.0,TOYOTA,Highlander,2010,Sedan,True,Hybrid,3.3,316912,6.0,Automatic,4x4,4,Left wheel,Blue,12,False
26030,,MERCEDES-BENZ,Vito,2008,Minivan,True,Diesel,2.2,200000,6.0,Tiptronic,Rear,4,Left wheel,Golden,4,True
7213,1141.0,TOYOTA,Camry,2009,Sedan,False,Hybrid,2.4,127000,4.0,Automatic,Front,4,Left wheel,Silver,12,False
